time,x,y,z,Fx,Fy,Fz
1775535934.7175398,0.6146376219383841,-0.11868581015150403,0.46336331998927255,-7.211056,15.1743555,-13.473559
1775535934.817546,0.6120007421972182,-0.11901632487755492,0.4636067257590667,-7.2438602,15.063765,-13.422363
1775535934.91754,0.6091700603590615,-0.11953302090735479,0.4640725731933595,-7.165785,15.172295,-13.361849
1775535935.0175421,0.6058953869678797,-0.11983199920765339,0.46395853308540186,-7.316973,15.150222,-13.204063
1775535935.1175365,0.6030812507367198,-0.12027787134196564,0.4639032312214165,-7.2298365,15.186714,-13.096317
1775535935.2175357,0.6002463258271905,-0.1206799040135547,0.4641183633766959,-7.273219,15.080683,-13.065086
1775535935.3174322,0.5975444565528042,-0.1210156658858735,0.46415476805432515,-7.173355,15.094991,-12.9575
1775535935.4175026,0.5944057991237932,-0.12162303386354152,0.46398186292986476,-7.165241,15.11119,-12.899899
1775535935.5175424,0.591828293041434,-0.12178616403643813,0.46412255336476194,-7.289247,15.118959,-12.794041
1775535935.6175406,0.5887632156041716,-0.1223219450457622,0.46429151937711477,-7.277693,15.038255,-12.504675
1775535935.7175364,0.5853308330114374,-0.12283677325678542,0.4643719053974083,-7.327999,15.100731,-12.344374
1775535935.8175383,0.5825794933432228,-0.12316506827706702,0.464374697285657,-7.295868,14.9169,-12.260931
1775535935.917543,0.579859434711145,-0.12349258946749789,0.46487739333096884,-7.2840667,14.886392,-12.0497265
1775535936.0175376,0.5767236211920345,-0.12383567156033586,0.46441426100060224,-7.299879,14.977516,-11.93478
1775535936.1175385,0.5740023763069831,-0.12415640248459103,0.4642576400190406,-7.324065,14.980745,-11.936284
1775535936.2175372,0.5712204451162128,-0.12464923908495998,0.46450441972466633,-7.3808007,14.906356,-11.619446
1775535936.3174095,0.5682150657004991,-0.1250029599642278,0.4648607012939898,-7.307976,14.869576,-11.533543
1775535936.4174712,0.5649026172560376,-0.12567646917825215,0.4645747723151551,-7.224253,14.76674,-11.08331
1775535936.5174935,0.5625447721910999,-0.1258154964056099,0.4648695924369208,-7.311249,14.895862,-10.868526
1775535936.6175375,0.5598493800709731,-0.1263358861119762,0.46531648067802434,-7.4019485,14.767406,-10.656797
1775535936.717533,0.5566074560313317,-0.1267694739167523,0.4649249262086358,-7.4661365,14.774533,-10.412765
1775535936.8175385,0.55341768011539,-0.1272890198973898,0.46449162048352,-7.4279613,14.707826,-10.04021
1775535936.9175386,0.5509661947263039,-0.12757385050791695,0.4648109072681342,-7.3647704,14.571835,-9.795249
1775535937.0175467,0.5482931168532451,-0.1280235654505929,0.4654747298304654,-7.3729687,14.607143,-9.339578
1775535937.1175349,0.5451228786956566,-0.1283328131486098,0.4650954857845485,-7.40168,14.548792,-9.04081
1775535937.2175405,0.5417362973995302,-0.1289909742285419,0.46498715603855273,-7.500556,14.479988,-8.323758
1775535937.317549,0.53937771713737,-0.12921130397338682,0.4651916740068167,-7.553087,14.388684,-7.8735733
1775535937.4174502,0.5364763942093546,-0.1296977880929748,0.46554293409724706,-7.5159945,14.287789,-7.525878
1775535937.517504,0.5334853619959163,-0.13024945093757143,0.46532717128470596,-7.5653553,14.346409,-7.3881574
1775535937.6175368,0.5306084248954904,-0.13051440242948165,0.465436735711703,-7.7310195,14.265867,-6.727249
1775535937.7175398,0.5289404563114954,-0.13077586005868602,0.4651142058916651,-7.736767,14.176115,-6.1436477
1775535937.8175452,0.5286841528450108,-0.13110176227894146,0.4654697615125522,-7.792397,14.24803,-6.1700625
1775535937.917541,0.5286997255362037,-0.13102765267008304,0.46539548615413406,-7.75729,14.229364,-6.2242346
1775535938.0175405,0.5286389063069696,-0.13109305871492827,0.4653594973742218,-7.7574835,14.237064,-6.5441465
1775535938.117422,0.5285800628913002,-0.13111880311043148,0.46537923761604144,-7.621377,14.29151,-6.7573357
1775535938.2173748,0.5285800628913002,-0.13111880311043148,0.46537923761604144,-7.5916057,14.255006,-6.970162
1775535938.3174045,0.5285800628913002,-0.13111880311043148,0.46537923761604144,-7.6942205,14.248059,-7.07816
1775535938.4174848,0.5285800628913002,-0.13111880311043148,0.46537923761604144,-7.725458,14.275686,-7.1361127
1775535938.5175345,0.5285800628913002,-0.13111880311043148,0.46537923761604144,-7.5931973,14.293781,-7.2637286
1775535938.6175401,0.5285800628913002,-0.13111880311043148,0.46537923761604144,-7.5685787,14.344825,-7.2640924
1775535938.7175376,0.5285800628913002,-0.13111880311043148,0.46537923761604144,-7.624957,14.320809,-7.3988776
1775535938.817539,0.5285800628913002,-0.13111880311043148,0.46537923761604144,-7.502156,14.321205,-7.3738127
1775535938.9175355,0.5285800628913002,-0.13111880311043148,0.46537923761604144,-7.641261,14.28112,-7.5582757
1775535939.0175388,0.5285800628913002,-0.13111880311043148,0.46537923761604144,-7.578429,14.262963,-7.4811797
1775535939.1175377,0.5285021341357924,-0.13115287789144536,0.4653901394647362,-7.5918937,14.1832075,-7.510844
1775535939.2175362,0.5285021341357924,-0.13115287789144536,0.4653901394647362,-7.480783,14.336248,-7.6619744
1775535939.3175406,0.5285021341357924,-0.13115287789144536,0.4653901394647362,-7.6368895,14.320433,-7.6675115
1775535939.417436,0.5285021341357924,-0.13115287789144536,0.4653901394647362,-7.552056,14.376196,-7.7174025
1775535939.5174932,0.5285021341357924,-0.13115287789144536,0.4653901394647362,-7.6280556,14.26835,-7.6694145
1775535939.6173885,0.5284870149605039,-0.13115508693675612,0.46543346547571673,-7.552559,14.345839,-7.7202897
1775535939.7173893,0.5284585821307971,-0.13115798987663896,0.46540615879083663,-7.478842,14.278543,-7.669369
1775535939.81739,0.5284585821307971,-0.13115798987663896,0.46540615879083663,-7.529165,14.355567,-7.798708
1775535939.9175036,0.5284585821307971,-0.13115798987663896,0.46540615879083663,-7.477661,14.297774,-7.7737403
1775535940.017582,0.5284585821307971,-0.13115798987663896,0.46540615879083663,-7.4703016,14.336572,-7.874992
1775535940.1175542,0.5284449937815723,-0.13121264493365867,0.46540619593685617,-7.5427084,14.302501,-7.8791494
1775535940.2175493,0.5284449937815723,-0.13121264493365867,0.46540619593685617,-7.468543,14.295606,-7.876726
1775535940.3174703,0.5284449937815723,-0.13121264493365867,0.46540619593685617,-7.5504103,14.4262295,-7.827658
1775535940.4175146,0.5284449937815723,-0.13121264493365867,0.46540619593685617,-7.489278,14.311376,-7.958912
1775535940.5175545,0.5284449937815723,-0.13121264493365867,0.46540619593685617,-7.468787,14.340185,-7.8532877
1775535940.6175373,0.5305265811107784,-0.13088422827967255,0.46621236202788474,-7.5576696,14.231032,-8.142221
1775535940.7175698,0.5330217563764377,-0.13092600042602232,0.4657467332700186,-7.3018193,14.4872465,-8.682195
1775535940.8175461,0.5355265786078836,-0.13047689051639383,0.46564457384624003,-7.513616,14.566719,-9.191965
1775535940.9175403,0.5388968729585009,-0.13004140971792355,0.4658988113599957,-7.3104377,14.683843,-9.754791
1775535941.0175352,0.541945531568922,-0.1294986390510717,0.46569999256353467,-7.2883344,14.609226,-10.207555
1775535941.1175416,0.5445045914319162,-0.1291053519397737,0.4652683333996084,-7.2505054,14.603915,-10.661191
1775535941.2175362,0.5475855481054079,-0.1287984570346287,0.4656136426976171,-7.3470116,14.622713,-10.853609
1775535941.3175368,0.550556482911599,-0.12809817080569127,0.46566871685616357,-7.163755,14.607315,-11.301996
1775535941.4175403,0.5530093565326429,-0.12788881113513115,0.4654697196557021,-7.267079,14.804401,-11.390089
