time,x,y,z,Fx,Fy,Fz
1775536921.4527493,0.6224217610512881,-0.11370744176323395,0.46441845623825767,-5.0020275,15.631522,-4.2998977
1775536921.5527227,0.619379732110357,-0.11427258244076577,0.464194500498938,-5.0061755,15.772019,-4.4435678
1775536921.6527514,0.6156745814009431,-0.11518663235811102,0.46348408299921956,-4.844271,15.669704,-4.8348603
1775536921.7527537,0.6130638154160309,-0.11559123348990094,0.4641098110113393,-4.693524,15.814121,-5.1751404
1775536921.852752,0.6103244447305005,-0.11599097751756782,0.4648443065976501,-4.783404,15.78808,-5.2243047
1775536921.9527543,0.6076087003882193,-0.11651461056508583,0.46528838436576553,-4.754943,15.849511,-5.43311
1775536922.052762,0.6043587524731191,-0.11704940931684621,0.4650123924990448,-4.78608,15.96566,-5.40807
1775536922.152654,0.600974621670099,-0.11771867942274954,0.46460256897628854,-4.7808228,15.9957905,-5.35205
1775536922.2526734,0.5985157915969153,-0.11796319288242309,0.46487125449503214,-4.639841,16.003088,-5.375859
1775536922.352726,0.5961407171971935,-0.11830121418674974,0.46519313889587677,-4.6285696,16.025284,-5.3386254
1775536922.4527624,0.5933898438903596,-0.11879103923048716,0.46535204266608843,-4.7248034,15.916081,-5.333444
1775536922.5527415,0.5895135747767313,-0.11939399206710294,0.464944994847482,-4.571977,15.957089,-5.236138
1775536922.6527076,0.5863605696022289,-0.12022266837324666,0.4648772169787685,-4.642529,16.061909,-5.2227964
1775536922.7527568,0.5841257701865731,-0.12029211203772391,0.4653587518591116,-4.5346084,16.203737,-5.1338077
1775536922.8527536,0.5815903478650801,-0.12085063940056809,0.4658839253472294,-4.6562147,16.047482,-5.096894
1775536922.9527514,0.5790567536981254,-0.12116944373641504,0.4659677173361033,-4.65234,15.975273,-5.120756
1775536923.0527635,0.5754016762526154,-0.12199163175929828,0.46538732345258993,-4.638037,16.0535,-4.8861957
1775536923.1526551,0.572248158985663,-0.12259823034162533,0.46499983901527203,-4.702987,16.009573,-4.7411604
1775536923.2527168,0.5699188088298377,-0.12290011138436852,0.46569648991722085,-4.4082355,16.120852,-4.8034964
1775536923.3527539,0.5672877646241524,-0.12339809335307222,0.46635228198387807,-4.427449,15.95798,-4.687639
1775536923.452755,0.5637671154135793,-0.12403567169590686,0.46581710573881646,-4.3970103,16.20255,-4.58697
1775536923.5527556,0.5610932556271176,-0.1245094672901792,0.46616907891457154,-4.369494,16.315636,-4.4231577
1775536923.6527555,0.5585173467396726,-0.12491851614624576,0.4665513787251033,-4.399311,16.184715,-4.3007126
1775536923.752761,0.5552644392602469,-0.12548326728516665,0.46603519562839996,-4.4506884,16.196505,-4.17587
1775536923.8527532,0.5523526738377881,-0.126117570631115,0.4658507021697665,-4.47798,16.13599,-4.145829
1775536923.9527507,0.550057070505901,-0.12649619915641994,0.46624804643447854,-4.3914275,16.121332,-4.055259
1775536924.0527537,0.5469840071419678,-0.12701773763803384,0.4663999787735585,-4.3255825,16.109558,-3.9581208
1775536924.1526365,0.5436457129411746,-0.12768142586061118,0.466264985698408,-4.315057,16.136524,-3.830829
1775536924.2527084,0.5410363781680153,-0.1281466911853861,0.4665849822305189,-4.353701,16.150398,-3.6151552
1775536924.3527553,0.5380585850916313,-0.1287618883402378,0.4668110443953584,-4.347251,16.132286,-3.6234148
1775536924.4527555,0.5350406110581001,-0.12915684649780615,0.4659792060983001,-4.2324486,16.2401,-3.462228
1775536924.5527682,0.5347135281174668,-0.12956739359154876,0.4658641834407008,-4.1575384,16.31817,-3.4540772
1775536924.6526449,0.5346439704618976,-0.12939318037223807,0.4657886602291558,-4.2309475,16.158491,-3.45168
1775536924.7525954,0.5345514850699404,-0.1294654148220614,0.46573622215543464,-4.261751,16.2679,-3.4530349
1775536924.8526094,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.218051,16.213192,-3.5807781
1775536924.9526014,0.5346305647535193,-0.129448475658746,0.4657886972624925,-4.1269646,16.201042,-3.5286293
1775536925.0525973,0.5346354815570636,-0.1294756114608939,0.4657861229059141,-4.1751094,16.26103,-3.632677
1775536925.1526725,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.183323,16.257254,-3.428494
1775536925.2526684,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.0886664,16.171549,-3.5819137
1775536925.352715,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.1737614,16.251623,-3.531005
1775536925.4527557,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.1391807,16.199081,-3.555763
1775536925.5527897,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.1469374,16.13971,-3.4821455
1775536925.6527557,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.0967836,16.273716,-3.6583064
1775536925.752757,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.1223373,16.251265,-3.5308728
1775536925.8527563,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.1206355,16.240343,-3.583993
1775536925.95276,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.1105757,16.201204,-3.634644
1775536926.052793,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.0955925,16.16604,-3.5327911
1775536926.1526568,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.1448708,16.152012,-3.5855691
1775536926.2526097,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.1981087,16.22338,-3.635353
1775536926.35261,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.147954,16.20574,-3.6861153
1775536926.4526093,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.1214046,16.2203,-3.557084
1775536926.5526161,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.1495543,16.162582,-3.6087682
1775536926.6526976,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.086054,16.187801,-3.608751
1775536926.7527125,0.5345803634249311,-0.12946316879928216,0.4657633798192654,-4.0631437,16.2274,-3.7613409
